Disease_id,Symptom_id
DOID:10915,SYMP:0000269
DOID:10915,SYMP:0000302
DOID:10915,SYMP:0000338
DOID:10915,SYMP:0000389
DOID:10915,SYMP:0000412
DOID:10915,SYMP:0000523
DOID:10915,SYMP:0000529
DOID:10915,SYMP:0000538
DOID:10915,SYMP:0000543
DOID:10915,SYMP:0000571
DOID:10915,SYMP:0000605
DOID:10915,SYMP:0000607
DOID:10915,SYMP:0000462
DOID:10915,SYMP:0000509
DOID:10915,SYMP:0000817
DOID:10915,SYMP:0000692
DOID:10915,SYMP:0000719
DOID:10915,SYMP:0020063
DOID:10921,SYMP:0000613
DOID:10921,SYMP:0000636
DOID:10921,SYMP:0000638
DOID:10921,SYMP:0000487
DOID:10923,SYMP:0000462
DOID:10930,SYMP:0000462
DOID:10930,SYMP:0019183
DOID:10931,SYMP:0000022
DOID:10931,SYMP:0000412
DOID:10931,SYMP:0000462
DOID:10932,SYMP:0000462
DOID:10933,SYMP:0000022
DOID:10933,SYMP:0000412
DOID:10933,SYMP:0000462
DOID:10933,SYMP:0019183
DOID:10934,SYMP:0000462
DOID:10935,SYMP:0000022
DOID:10935,SYMP:0000156
DOID:10935,SYMP:0000412
DOID:10935,SYMP:0000462
DOID:10935,SYMP:0019183
DOID:10935,SYMP:0020063
DOID:10936,SYMP:0000022
DOID:10936,SYMP:0000322
DOID:10936,SYMP:0000412
DOID:10936,SYMP:0000462
DOID:10936,SYMP:0019183
DOID:10937,SYMP:0000462
DOID:10938,SYMP:0000412
DOID:10938,SYMP:0000462
DOID:10938,SYMP:0000654
DOID:10939,SYMP:0000016
DOID:10939,SYMP:0000022
DOID:10939,SYMP:0000412
DOID:10939,SYMP:0000462
DOID:10939,SYMP:0000654
DOID:10939,SYMP:0000681
DOID:10939,SYMP:0019183
DOID:1094,SYMP:0000462
DOID:1094,SYMP:0019183
DOID:10941,SYMP:0000130
DOID:10941,SYMP:0000458
DOID:10941,SYMP:0000462
DOID:10941,SYMP:0000504
DOID:10941,SYMP:0019145
DOID:10941,SYMP:0000718
DOID:10944,SYMP:0000061
DOID:10944,SYMP:0000099
DOID:10944,SYMP:0000177
DOID:10944,SYMP:0000369
DOID:10944,SYMP:0000537
DOID:10944,SYMP:0000613
DOID:10944,SYMP:0000837
DOID:10944,SYMP:0000748
DOID:10952,SYMP:0000040
DOID:10952,SYMP:0000061
DOID:10952,SYMP:0000098
DOID:10952,SYMP:0000367
DOID:10952,SYMP:0000569
DOID:10952,SYMP:0000462
DOID:10952,SYMP:0000487
DOID:10955,SYMP:0000462
DOID:10964,SYMP:0000007
DOID:10964,SYMP:0000019
DOID:10964,SYMP:0000061
DOID:10964,SYMP:0000099
DOID:10964,SYMP:0000177
DOID:10964,SYMP:0000393
DOID:10964,SYMP:0000399
DOID:10964,SYMP:0000437
DOID:10964,SYMP:0000462
DOID:10964,SYMP:0000504
DOID:10964,SYMP:0000873
DOID:10964,SYMP:0000651
DOID:10964,SYMP:0000672
DOID:10965,SYMP:0000090
DOID:10965,SYMP:0000099
DOID:10965,SYMP:0000141
DOID:10965,SYMP:0000186
DOID:10965,SYMP:0000450
DOID:10965,SYMP:0000462
DOID:10965,SYMP:0019162
DOID:10965,SYMP:0019169
DOID:10965,SYMP:0019173
DOID:10965,SYMP:0020039
DOID:10966,SYMP:0000367
DOID:10966,SYMP:0000403
DOID:10966,SYMP:0000538
DOID:10966,SYMP:0000433
DOID:10966,SYMP:0020063
DOID:10966,SYMP:0020064
DOID:10967,SYMP:0000022
DOID:10967,SYMP:0000030
DOID:10967,SYMP:0000090
DOID:10967,SYMP:0000094
DOID:10967,SYMP:0000099
DOID:10967,SYMP:0000124
DOID:10967,SYMP:0000141
DOID:10967,SYMP:0000177
DOID:10967,SYMP:0000462
DOID:10967,SYMP:0000509
DOID:10967,SYMP:0019173
DOID:10967,SYMP:0020039
DOID:10968,SYMP:0000007
DOID:10968,SYMP:0000030
DOID:10968,SYMP:0000041
DOID:10968,SYMP:0000061
DOID:10968,SYMP:0000090
DOID:10968,SYMP:0000141
DOID:10968,SYMP:0000162
DOID:10968,SYMP:0000539
DOID:10968,SYMP:0000462
DOID:10968,SYMP:0019173
DOID:10968,SYMP:0019188
DOID:10968,SYMP:0020039
DOID:10968,SYMP:0020063
DOID:10969,SYMP:0000030
DOID:10969,SYMP:0000177
DOID:10969,SYMP:0000293
DOID:10969,SYMP:0000222
DOID:10969,SYMP:0000659
DOID:10970,SYMP:0000007
DOID:10970,SYMP:0000030
DOID:10970,SYMP:0000041
DOID:10970,SYMP:0000061
DOID:10970,SYMP:0000090
DOID:10970,SYMP:0000141
DOID:10970,SYMP:0000162
DOID:10970,SYMP:0000539
DOID:10970,SYMP:0000462
DOID:10970,SYMP:0019173
DOID:10970,SYMP:0019188
DOID:10970,SYMP:0020039
DOID:10970,SYMP:0020063
DOID:10974,SYMP:0000061
DOID:10976,SYMP:0000538
DOID:10976,SYMP:0000462
DOID:10976,SYMP:0020063
DOID:1098,SYMP:0000114
DOID:1098,SYMP:0000292
DOID:1098,SYMP:0000208
DOID:1098,SYMP:0000538
DOID:1098,SYMP:0000539
DOID:1098,SYMP:0000631
DOID:1098,SYMP:0000462
DOID:1098,SYMP:0000510
DOID:1098,SYMP:0000691
DOID:10983,SYMP:0000019
DOID:10983,SYMP:0000098
DOID:10983,SYMP:0000099
DOID:10983,SYMP:0000324
DOID:10983,SYMP:0000367
DOID:10983,SYMP:0000513
DOID:10983,SYMP:0000614
DOID:10983,SYMP:0000462
DOID:10983,SYMP:0000493
DOID:10983,SYMP:0000509
DOID:10983,SYMP:0019145
DOID:10983,SYMP:0019153
DOID:10986,SYMP:0000006
DOID:10986,SYMP:0000061
DOID:10986,SYMP:0000099
DOID:10986,SYMP:0000635
DOID:10986,SYMP:0000462
DOID:10986,SYMP:0000829
DOID:10986,SYMP:0000672
DOID:1099,SYMP:0000208
DOID:1099,SYMP:0000462
DOID:10992,SYMP:0000016
DOID:10992,SYMP:0000024
DOID:10992,SYMP:0000124
DOID:10992,SYMP:0000293
DOID:10992,SYMP:0000605
DOID:10992,SYMP:0000613
DOID:10992,SYMP:0000458
DOID:10992,SYMP:0000462
DOID:10992,SYMP:0000504
DOID:10992,SYMP:0019145
DOID:10992,SYMP:0000690
DOID:1100,SYMP:0000007
DOID:1100,SYMP:0000022
DOID:1100,SYMP:0000099
DOID:1100,SYMP:0000412
DOID:1100,SYMP:0000581
DOID:1100,SYMP:0000600
DOID:1100,SYMP:0000610
DOID:1100,SYMP:0000420
DOID:1100,SYMP:0000458
DOID:1100,SYMP:0000462
DOID:1100,SYMP:0019145
DOID:1100,SYMP:0000689
DOID:1100,SYMP:0019177
DOID:1100,SYMP:0019180
DOID:11028,SYMP:0000061
DOID:11028,SYMP:0000128
DOID:11029,SYMP:0000462
DOID:11031,SYMP:0000538
DOID:11037,SYMP:0000022
DOID:11037,SYMP:0000099
DOID:11037,SYMP:0000543
DOID:11037,SYMP:0000462
DOID:11037,SYMP:0000719
DOID:11038,SYMP:0000022
DOID:11038,SYMP:0000412
DOID:11038,SYMP:0000462
DOID:11038,SYMP:0019177
DOID:11042,SYMP:0000061
DOID:11042,SYMP:0000099
DOID:11042,SYMP:0000114
DOID:11042,SYMP:0000128
DOID:11042,SYMP:0000153
DOID:11042,SYMP:0000178
DOID:11042,SYMP:0000208
DOID:11042,SYMP:0000531
DOID:11042,SYMP:0000613
DOID:11042,SYMP:0000460
DOID:11042,SYMP:0000462
DOID:11042,SYMP:0000691
DOID:11042,SYMP:0019169
DOID:11042,SYMP:0019177
DOID:11044,SYMP:0000509
DOID:11049,SYMP:0000061
DOID:11049,SYMP:0000132
DOID:11049,SYMP:0000303
DOID:11049,SYMP:0000354
DOID:11049,SYMP:0000369
DOID:11049,SYMP:0000226
DOID:11049,SYMP:0000538
DOID:11049,SYMP:0000603
DOID:11049,SYMP:0000643
DOID:11049,SYMP:0000509
DOID:11049,SYMP:0019151
DOID:11049,SYMP:0000651
DOID:11054,SYMP:0000099
DOID:11054,SYMP:0000462
DOID:11055,SYMP:0000099
DOID:11055,SYMP:0000262
DOID:11055,SYMP:0000353
DOID:11055,SYMP:0000538
DOID:11055,SYMP:0000570
DOID:11055,SYMP:0000613
DOID:11055,SYMP:0000419
DOID:11055,SYMP:0000450
DOID:11055,SYMP:0000504
DOID:11055,SYMP:0000882
DOID:11055,SYMP:0019143
DOID:11055,SYMP:0019145
DOID:11055,SYMP:0019148
DOID:11055,SYMP:0019169
DOID:11055,SYMP:0019173
DOID:11055,SYMP:0019174
DOID:11060,SYMP:0000007
DOID:11060,SYMP:0000099
DOID:1107,SYMP:0000099
DOID:1107,SYMP:0000107
DOID:1107,SYMP:0000178
DOID:1107,SYMP:0000526
DOID:1107,SYMP:0000539
DOID:1107,SYMP:0000614
DOID:1107,SYMP:0000423
DOID:1107,SYMP:0000458
DOID:1107,SYMP:0000462
DOID:1107,SYMP:0000478
DOID:1107,SYMP:0000493
DOID:1107,SYMP:0019145
DOID:1107,SYMP:0019153
DOID:11077,SYMP:0000061
DOID:11077,SYMP:0000064
DOID:11077,SYMP:0000099
DOID:11077,SYMP:0000114
DOID:11077,SYMP:0000125
DOID:11077,SYMP:0000178
DOID:11077,SYMP:0000262
DOID:11077,SYMP:0000337
DOID:11077,SYMP:0000245
DOID:11077,SYMP:0000570
DOID:11077,SYMP:0000613
DOID:11077,SYMP:0000457
DOID:11077,SYMP:0000458
DOID:11077,SYMP:0000462
DOID:11077,SYMP:0019145
DOID:11077,SYMP:0019161
DOID:11077,SYMP:0000672
DOID:11077,SYMP:0000691
DOID:11077,SYMP:0019169
DOID:11077,SYMP:0019171
DOID:11077,SYMP:0019173
DOID:11077,SYMP:0019180
DOID:11079,SYMP:0000007
DOID:11079,SYMP:0000093
DOID:11079,SYMP:0000099
DOID:11079,SYMP:0000353
DOID:11079,SYMP:0000356
DOID:11079,SYMP:0000407
DOID:11079,SYMP:0000237
DOID:11079,SYMP:0000610
DOID:11079,SYMP:0000487
DOID:11079,SYMP:0000689
DOID:11079,SYMP:0019169
DOID:11080,SYMP:0000462
DOID:11080,SYMP:0000509
DOID:11088,SYMP:0000041
DOID:11088,SYMP:0000059
DOID:11088,SYMP:0000141
DOID:11088,SYMP:0000208
DOID:11088,SYMP:0000537
DOID:11088,SYMP:0000643
DOID:11088,SYMP:0000428
DOID:11088,SYMP:0000466
DOID:11088,SYMP:0020063
DOID:11100,SYMP:0000016
DOID:11100,SYMP:0000025
DOID:11100,SYMP:0000046
DOID:11100,SYMP:0000061
DOID:11100,SYMP:0000064
DOID:11100,SYMP:0000099
DOID:11100,SYMP:0000130
DOID:11100,SYMP:0000153
DOID:11100,SYMP:0000262
DOID:11100,SYMP:0000309
DOID:11100,SYMP:0000539
DOID:11100,SYMP:0000570
DOID:11100,SYMP:0000613
DOID:11100,SYMP:0000614
DOID:11100,SYMP:0000458
DOID:11100,SYMP:0000462
DOID:11100,SYMP:0000504
DOID:11100,SYMP:0000509
DOID:11100,SYMP:0019145
DOID:11100,SYMP:0019152
DOID:11100,SYMP:0019161
DOID:11100,SYMP:0019174
DOID:11100,SYMP:0019176
DOID:11100,SYMP:0019177
DOID:11101,SYMP:0000099
DOID:11101,SYMP:0000130
DOID:11101,SYMP:0000292
DOID:11101,SYMP:0000300
DOID:11101,SYMP:0000309
DOID:11101,SYMP:0000225
DOID:11101,SYMP:0000613
DOID:11101,SYMP:0000462
DOID:11101,SYMP:0000504
DOID:11101,SYMP:0000882
DOID:11101,SYMP:0019161
DOID:11102,SYMP:0000005
DOID:11102,SYMP:0000023
DOID:11102,SYMP:0000030
DOID:11102,SYMP:0000092
DOID:11102,SYMP:0000099
DOID:11102,SYMP:0000262
DOID:11102,SYMP:0000346
DOID:11102,SYMP:0000369
DOID:11102,SYMP:0000207
DOID:11102,SYMP:0000208
DOID:11102,SYMP:0000543
DOID:11102,SYMP:0000571
DOID:11102,SYMP:0000605
DOID:11102,SYMP:0000610
DOID:11102,SYMP:0000613
DOID:11102,SYMP:0000631
DOID:11102,SYMP:0000426
DOID:11102,SYMP:0000462
DOID:11102,SYMP:0000487
DOID:11102,SYMP:0000504
DOID:11102,SYMP:0000882
DOID:11102,SYMP:0019142
DOID:11102,SYMP:0000682
DOID:11102,SYMP:0000691
DOID:11102,SYMP:0019173
DOID:11102,SYMP:0019177
DOID:11102,SYMP:0020006
DOID:11103,SYMP:0000177
DOID:11103,SYMP:0000613
DOID:11103,SYMP:0000462
DOID:11103,SYMP:0000487
DOID:11103,SYMP:0019174
DOID:11104,SYMP:0000099
DOID:11104,SYMP:0000182
DOID:11104,SYMP:0000613
DOID:11105,SYMP:0000012
DOID:11105,SYMP:0000061
DOID:11105,SYMP:0000321
DOID:11105,SYMP:0000462
DOID:11105,SYMP:0020009
DOID:11111,SYMP:0000099
DOID:11111,SYMP:0000235
DOID:11111,SYMP:0000613
DOID:11111,SYMP:0000462
DOID:11111,SYMP:0000494
DOID:11111,SYMP:0019145
DOID:11111,SYMP:0019146
DOID:11119,SYMP:0000016
DOID:11119,SYMP:0000022
DOID:11119,SYMP:0000090
DOID:11119,SYMP:0000099
DOID:11119,SYMP:0000124
DOID:11119,SYMP:0000186
DOID:11119,SYMP:0000193
DOID:11119,SYMP:0000412
DOID:11119,SYMP:0000566
DOID:11119,SYMP:0000614
DOID:11119,SYMP:0000432
DOID:11119,SYMP:0000458
DOID:11119,SYMP:0000462
DOID:11119,SYMP:0000504
DOID:11119,SYMP:0000681
DOID:11119,SYMP:0000692
DOID:11119,SYMP:0019177
DOID:11119,SYMP:0019182
DOID:11119,SYMP:0019183
DOID:11119,SYMP:0020063
DOID:12287,SYMP:0000006
DOID:12287,SYMP:0000007
DOID:12287,SYMP:0000016
DOID:12287,SYMP:0000022
DOID:12287,SYMP:0000046
DOID:12287,SYMP:0000099
DOID:12287,SYMP:0000331
DOID:12287,SYMP:0000406
DOID:12287,SYMP:0000210
DOID:12287,SYMP:0000529
DOID:12287,SYMP:0000570
DOID:12287,SYMP:0000610
DOID:12287,SYMP:0000613
DOID:12287,SYMP:0000448
DOID:12287,SYMP:0000457
DOID:12287,SYMP:0000458
DOID:12287,SYMP:0000462
DOID:12287,SYMP:0000487
DOID:12287,SYMP:0000504
DOID:12287,SYMP:0000505
DOID:12287,SYMP:0000828
DOID:12287,SYMP:0000829
DOID:12287,SYMP:0019142
DOID:12287,SYMP:0019145
DOID:12287,SYMP:0019161
DOID:12287,SYMP:0000760
DOID:12287,SYMP:0020006
DOID:1229,SYMP:0000462
DOID:12294,SYMP:0000022
DOID:12294,SYMP:0000030
DOID:12294,SYMP:0000075
DOID:12294,SYMP:0000403
DOID:12294,SYMP:0000412
DOID:12294,SYMP:0000246
DOID:12294,SYMP:0000524
DOID:12294,SYMP:0000571
DOID:12294,SYMP:0000582
DOID:12294,SYMP:0000462
DOID:12297,SYMP:0000061
DOID:12297,SYMP:0000099
DOID:12297,SYMP:0000293
DOID:12297,SYMP:0000299
DOID:12297,SYMP:0000392
DOID:12297,SYMP:0000393
DOID:12297,SYMP:0000399
DOID:12297,SYMP:0000210
DOID:12297,SYMP:0000552
DOID:12297,SYMP:0000605
DOID:12297,SYMP:0000613
DOID:12297,SYMP:0000457
DOID:12297,SYMP:0000458
DOID:12297,SYMP:0000462
DOID:12297,SYMP:0000504
DOID:12297,SYMP:0000690
DOID:12297,SYMP:0019163
DOID:12297,SYMP:0019173
DOID:12297,SYMP:0019176
DOID:12305,SYMP:0000009
DOID:12305,SYMP:0000056
DOID:12305,SYMP:0000092
DOID:12305,SYMP:0000094
DOID:12305,SYMP:0000124
DOID:12305,SYMP:0000177
DOID:12305,SYMP:0000369
DOID:12305,SYMP:0000440
DOID:12305,SYMP:0000462
DOID:12305,SYMP:0000487
DOID:12306,SYMP:0000022
DOID:12306,SYMP:0000092
DOID:12306,SYMP:0000432
DOID:12308,SYMP:0000539
DOID:12308,SYMP:0000613
DOID:12308,SYMP:0000462
DOID:12308,SYMP:0000509
DOID:12308,SYMP:0019177
DOID:12309,SYMP:0000407
DOID:12309,SYMP:0000407
DOID:12309,SYMP:0000529
DOID:12309,SYMP:0000570
DOID:12309,SYMP:0000432
DOID:12309,SYMP:0000434
DOID:12309,SYMP:0000458
DOID:12309,SYMP:0000462
DOID:12309,SYMP:0000504
DOID:12309,SYMP:0000511
DOID:12309,SYMP:0000900
DOID:12309,SYMP:0019145
DOID:12328,SYMP:0000322
DOID:12332,SYMP:0000099
DOID:12332,SYMP:0000462
DOID:12332,SYMP:0000839
DOID:12332,SYMP:0019145
DOID:12336,SYMP:0000061
DOID:12336,SYMP:0000099
DOID:12336,SYMP:0000263
DOID:12336,SYMP:0000264
DOID:12336,SYMP:0000299
DOID:12336,SYMP:0000349
DOID:12336,SYMP:0000369
DOID:12336,SYMP:0000198
DOID:12336,SYMP:0000462
DOID:12336,SYMP:0000504
DOID:12336,SYMP:0000509
DOID:12336,SYMP:0000712
DOID:12336,SYMP:0020018
DOID:12337,SYMP:0000099
DOID:12337,SYMP:0000462
DOID:12337,SYMP:0000712
DOID:1234,SYMP:0000016
DOID:1234,SYMP:0000022
DOID:1234,SYMP:0000099
DOID:1234,SYMP:0000404
DOID:1234,SYMP:0000405
DOID:1234,SYMP:0000412
DOID:1234,SYMP:0000462
DOID:1234,SYMP:0019183
DOID:12347,SYMP:0000007
DOID:12347,SYMP:0000099
DOID:12347,SYMP:0000124
DOID:12347,SYMP:0000132
DOID:12347,SYMP:0000177
DOID:12347,SYMP:0000399
DOID:12347,SYMP:0000197
DOID:12347,SYMP:0000568
DOID:12347,SYMP:0000643
DOID:12347,SYMP:0000457
DOID:12347,SYMP:0000462
DOID:12347,SYMP:0000466
DOID:12347,SYMP:0000509
DOID:12347,SYMP:0000868
DOID:12347,SYMP:0019180
DOID:12347,SYMP:0020023
DOID:12347,SYMP:0020063
DOID:1235,SYMP:0000099
DOID:12351,SYMP:0000016
DOID:12351,SYMP:0000024
DOID:12351,SYMP:0000046
DOID:12351,SYMP:0000061
DOID:12351,SYMP:0000526
DOID:12351,SYMP:0000539
DOID:12351,SYMP:0000460
DOID:12351,SYMP:0000462
DOID:12357,SYMP:0000338
DOID:12357,SYMP:0000393
DOID:12357,SYMP:0000399
DOID:12357,SYMP:0000412
DOID:12357,SYMP:0000610
DOID:12357,SYMP:0000446
DOID:12357,SYMP:0000462
DOID:12358,SYMP:0000237
DOID:12358,SYMP:0020063
DOID:12359,SYMP:0000008
DOID:12359,SYMP:0000012
DOID:12359,SYMP:0000061
DOID:12359,SYMP:0000128
DOID:12359,SYMP:0000258
DOID:12359,SYMP:0000369
DOID:12359,SYMP:0000210
DOID:12359,SYMP:0000538
DOID:12359,SYMP:0000462
DOID:12359,SYMP:0000896
DOID:12361,SYMP:0000030
DOID:12361,SYMP:0000094
DOID:12361,SYMP:0000162
DOID:12361,SYMP:0000177
DOID:12361,SYMP:0000178
DOID:12361,SYMP:0000287
DOID:12361,SYMP:0000226
DOID:12361,SYMP:0000246
DOID:12361,SYMP:0000529
DOID:12361,SYMP:0000530
DOID:12361,SYMP:0000538
DOID:12361,SYMP:0000570
DOID:12361,SYMP:0000571
DOID:12361,SYMP:0000432
DOID:12361,SYMP:0000440
DOID:12361,SYMP:0000462
DOID:12361,SYMP:0000826
DOID:12361,SYMP:0019183
DOID:12362,SYMP:0000008
DOID:12362,SYMP:0000012
DOID:12362,SYMP:0000061
DOID:12362,SYMP:0000128
DOID:12362,SYMP:0000258
DOID:12362,SYMP:0000369
DOID:12362,SYMP:0000210
DOID:12362,SYMP:0000538
DOID:12362,SYMP:0000462
DOID:12362,SYMP:0000896
DOID:12365,SYMP:0000039
DOID:12365,SYMP:0000064
DOID:12365,SYMP:0000099
DOID:12365,SYMP:0000124
DOID:12365,SYMP:0000188
DOID:12365,SYMP:0000338
DOID:12365,SYMP:0000208
DOID:12365,SYMP:0000243
DOID:12365,SYMP:0000539
DOID:12365,SYMP:0000567
DOID:12365,SYMP:0000570
DOID:12365,SYMP:0000596
DOID:12365,SYMP:0000605
DOID:12365,SYMP:0000613
DOID:12365,SYMP:0000614
DOID:12365,SYMP:0000631
DOID:12365,SYMP:0000637
DOID:12365,SYMP:0000462
DOID:12365,SYMP:0000504
DOID:12365,SYMP:0000509
DOID:12365,SYMP:0000888
DOID:12365,SYMP:0019145
DOID:12365,SYMP:0019159
DOID:12365,SYMP:0019161
DOID:12365,SYMP:0019174
DOID:12365,SYMP:0019177
DOID:12369,SYMP:0000557
DOID:12369,SYMP:0000563
DOID:12369,SYMP:0000462
DOID:12369,SYMP:0000492
DOID:12369,SYMP:0000853
DOID:12375,SYMP:0000061
DOID:12376,SYMP:0000094
DOID:12376,SYMP:0000177
DOID:12376,SYMP:0000355
DOID:12376,SYMP:0000400
DOID:12376,SYMP:0000614
DOID:12376,SYMP:0000432
DOID:12376,SYMP:0000462
DOID:12377,SYMP:0000094
DOID:12377,SYMP:0000177
DOID:12377,SYMP:0000355
DOID:12377,SYMP:0000400
DOID:12377,SYMP:0000614
DOID:12377,SYMP:0000432
DOID:12377,SYMP:0000462
DOID:12382,SYMP:0000041
DOID:12382,SYMP:0000090
DOID:12382,SYMP:0000124
DOID:12382,SYMP:0000188
DOID:12382,SYMP:0000268
DOID:12382,SYMP:0000273
DOID:12382,SYMP:0000399
DOID:12382,SYMP:0000412
DOID:12382,SYMP:0000207
DOID:12382,SYMP:0000529
DOID:12382,SYMP:0000595
DOID:12382,SYMP:0000607
DOID:12382,SYMP:0000462
DOID:12382,SYMP:0000509
DOID:12382,SYMP:0000511
DOID:12382,SYMP:0000651
DOID:12382,SYMP:0000672
DOID:12382,SYMP:0000719
DOID:12382,SYMP:0019173
DOID:12382,SYMP:0019189
DOID:12382,SYMP:0020056
DOID:12384,SYMP:0000001
DOID:12384,SYMP:0000021
DOID:12384,SYMP:0000099
DOID:12384,SYMP:0000178
DOID:12384,SYMP:0000331
DOID:12384,SYMP:0000375
DOID:12384,SYMP:0000570
DOID:12384,SYMP:0000613
DOID:12384,SYMP:0000450
DOID:12384,SYMP:0000457
DOID:12384,SYMP:0000458
DOID:12384,SYMP:0000462
DOID:12384,SYMP:0000879
DOID:12384,SYMP:0019145
DOID:12384,SYMP:0000689
DOID:12385,SYMP:0000007
DOID:12385,SYMP:0000020
DOID:12385,SYMP:0000124
DOID:12385,SYMP:0000188
DOID:12385,SYMP:0000570
DOID:12385,SYMP:0000613
DOID:12385,SYMP:0000639
DOID:12385,SYMP:0000462
DOID:12385,SYMP:0000648
DOID:12385,SYMP:0000689
DOID:12385,SYMP:0019169
DOID:12386,SYMP:0000001
DOID:12386,SYMP:0000061
DOID:12386,SYMP:0000099
DOID:12386,SYMP:0000146
DOID:12386,SYMP:0000229
DOID:12386,SYMP:0000570
DOID:12386,SYMP:0000462
DOID:12386,SYMP:0000689
DOID:12386,SYMP:0019180
DOID:12387,SYMP:0000156
DOID:12387,SYMP:0000560
DOID:12387,SYMP:0000565
DOID:12387,SYMP:0000462
DOID:12387,SYMP:0000492
DOID:12388,SYMP:0000258
DOID:12388,SYMP:0000412
DOID:12388,SYMP:0000560
DOID:12388,SYMP:0000563
DOID:12388,SYMP:0000564
DOID:12388,SYMP:0000565
DOID:12388,SYMP:0000462
DOID:12388,SYMP:0000504
DOID:12397,SYMP:0000099
DOID:12399,SYMP:0000462
DOID:1240,SYMP:0000099
DOID:1240,SYMP:0000124
DOID:1240,SYMP:0000177
DOID:1240,SYMP:0000178
DOID:1240,SYMP:0000337
DOID:1240,SYMP:0000406
DOID:1240,SYMP:0000208
DOID:1240,SYMP:0000570
DOID:1240,SYMP:0000605
DOID:1240,SYMP:0000613
DOID:1240,SYMP:0000458
DOID:1240,SYMP:0000462
DOID:1240,SYMP:0000504
DOID:1240,SYMP:0000510
DOID:1240,SYMP:0019153
DOID:1240,SYMP:0000760
DOID:1240,SYMP:0019174
DOID:1240,SYMP:0019177
DOID:12400,SYMP:0000412
DOID:12400,SYMP:0000462
DOID:12401,SYMP:0000022
DOID:12401,SYMP:0000412
DOID:12401,SYMP:0000530
DOID:12401,SYMP:0000432
DOID:12401,SYMP:0000462
DOID:12401,SYMP:0000681
DOID:12401,SYMP:0019182
DOID:12401,SYMP:0020006
DOID:12401,SYMP:0020032
DOID:12402,SYMP:0000193
DOID:12402,SYMP:0000412
DOID:12402,SYMP:0000462
DOID:12403,SYMP:0000009
DOID:12403,SYMP:0000099
DOID:12403,SYMP:0000432
DOID:12403,SYMP:0000462
DOID:12403,SYMP:0000487
DOID:12445,SYMP:0000061
DOID:12445,SYMP:0000338
DOID:12445,SYMP:0000462
DOID:12445,SYMP:0019163
DOID:12449,SYMP:0000007
DOID:12449,SYMP:0000406
DOID:12449,SYMP:0000760
DOID:12449,SYMP:0019177
DOID:1245,SYMP:0000007
DOID:1245,SYMP:0000099
DOID:1245,SYMP:0000432
DOID:1245,SYMP:0000462
DOID:1245,SYMP:0000487
DOID:1245,SYMP:0000651
DOID:12450,SYMP:0000114
DOID:12450,SYMP:0000208
DOID:12450,SYMP:0000531
DOID:12450,SYMP:0000613
DOID:12450,SYMP:0000487
DOID:12450,SYMP:0000691
DOID:12450,SYMP:0020063
DOID:12451,SYMP:0000537
DOID:12466,SYMP:0000064
DOID:12466,SYMP:0000099
DOID:12506,SYMP:0000030
DOID:12506,SYMP:0000283
DOID:12506,SYMP:0000373
DOID:12506,SYMP:0020004
DOID:12510,SYMP:0000041
DOID:12510,SYMP:0000099
DOID:12510,SYMP:0000132
DOID:12510,SYMP:0000321
DOID:12510,SYMP:0000209
DOID:12510,SYMP:0000226
DOID:12510,SYMP:0000538
DOID:12510,SYMP:0000605
DOID:12510,SYMP:0000462
DOID:12514,SYMP:0000008
DOID:12514,SYMP:0000012
DOID:12514,SYMP:0000061
DOID:12514,SYMP:0000099
DOID:12514,SYMP:0000212
DOID:12514,SYMP:0000450
DOID:12514,SYMP:0000462
DOID:12514,SYMP:0000509
DOID:1252,SYMP:0000007
DOID:1252,SYMP:0000099
DOID:1252,SYMP:0000178
DOID:1252,SYMP:0000208
DOID:1252,SYMP:0000538
DOID:1252,SYMP:0000570
DOID:1252,SYMP:0000457
DOID:1252,SYMP:0000462
DOID:1252,SYMP:0000509
DOID:1252,SYMP:0000867
DOID:1252,SYMP:0000648
DOID:1252,SYMP:0020011
DOID:12522,SYMP:0000232
DOID:12522,SYMP:0000517
DOID:12522,SYMP:0000613
DOID:12522,SYMP:0000614
DOID:12522,SYMP:0000462
DOID:12522,SYMP:0000509
DOID:12522,SYMP:0019153
DOID:12526,SYMP:0000099
DOID:12526,SYMP:0000450
DOID:12526,SYMP:0000462
DOID:12528,SYMP:0000099
DOID:12528,SYMP:0000462
DOID:12531,SYMP:0000007
DOID:12531,SYMP:0000406
DOID:12531,SYMP:0000448
DOID:1254,SYMP:0000099
DOID:1254,SYMP:0000360
DOID:1254,SYMP:0000208
DOID:1254,SYMP:0000570
DOID:1254,SYMP:0000610
DOID:1254,SYMP:0000457
DOID:1254,SYMP:0000458
DOID:1254,SYMP:0000462
DOID:1254,SYMP:0000509
DOID:1254,SYMP:0019176
DOID:1254,SYMP:0019177
DOID:12549,SYMP:0000046
DOID:12549,SYMP:0000462
DOID:12550,SYMP:0000016
DOID:12550,SYMP:0000023
DOID:12550,SYMP:0000024
DOID:12550,SYMP:0000075
DOID:12550,SYMP:0000124
DOID:12550,SYMP:0000526
DOID:12550,SYMP:0000538
DOID:12550,SYMP:0000539
DOID:12550,SYMP:0000605
DOID:12550,SYMP:0000462
DOID:12550,SYMP:0000654
DOID:12554,SYMP:0000001
DOID:12554,SYMP:0000007
DOID:12554,SYMP:0000016
DOID:12554,SYMP:0000020
DOID:12554,SYMP:0000061
